time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.02000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.04000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.06000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.08000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.10000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.12000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.14000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.16000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.18000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.20000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
0.22000000,0.30000000,0.25000000,0.00000000,0.97000000,0.15000000,0.00000000,0.00000000,0.30000000,-0.25000000,0.00000000,0.97000000,-0.15000000,0.00000000,0.00000000
