time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.27729100,0.77772800,-0.22960308,-0.47562708,0.84737354,0.40012900,0.04637446,-0.92155100,-0.68531373,0.55933614,0.04091604,-0.54053893,0.17223632,0.79725261
0.02000000,0.27729100,0.77772800,-0.22959718,-0.47562118,0.84737059,0.40012900,0.04637741,-0.92155100,-0.68540237,0.55929182,0.04077422,-0.54048304,0.17228359,0.79730555
0.04000000,0.27729237,0.77772800,-0.22959400,-0.47562074,0.84736900,0.40013037,0.04637900,-0.92154826,-0.68549518,0.55923781,0.04059804,-0.54042830,0.17233508,0.79736968
0.06000000,0.27729534,0.77772800,-0.22959400,-0.47562668,0.84736900,0.40013334,0.04637900,-0.92154232,-0.68559284,0.55917253,0.04038195,-0.54037489,0.17239145,0.79744682
0.08000000,0.27729831,0.77772800,-0.22959400,-0.47563261,0.84736900,0.40013631,0.04637900,-0.92153639,-0.68569050,0.55910726,0.04016586,-0.54032149,0.17244782,0.79752396
0.10000000,0.27730127,0.77772800,-0.22959400,-0.47563855,0.84736900,0.40013927,0.04637900,-0.92153045,-0.68578816,0.55904199,0.03994976,-0.54026808,0.17250419,0.79760110
0.12000000,0.27730175,0.77772675,-0.22959400,-0.47564075,0.84737025,0.40014100,0.04637775,-0.92152700,-0.68589365,0.55895420,0.03971432,-0.54019209,0.17257183,0.79768717
0.14000000,0.27729877,0.77772377,-0.22959400,-0.47563777,0.84737323,0.40014100,0.04637477,-0.92152700,-0.68601005,0.55883507,0.03945194,-0.54008465,0.17265514,0.79778566
0.16000000,0.27729578,0.77772078,-0.22959400,-0.47563478,0.84737622,0.40014100,0.04637178,-0.92152700,-0.68612644,0.55871594,0.03918955,-0.53997721,0.17273846,0.79788414
0.18000000,0.27729280,0.77771780,-0.22959400,-0.47563180,0.84737920,0.40014100,0.04636880,-0.92152700,-0.68624284,0.55859681,0.03892717,-0.53986977,0.17282178,0.79798263
0.20000000,0.27729100,0.77771717,-0.22959634,-0.47563000,0.84737983,0.40014100,0.04636700,-0.92152349,-0.68636676,0.55847124,0.03864859,-0.53976997,0.17289776,0.79809108
0.22000000,0.27729100,0.77772012,-0.22960224,-0.47563000,0.84737688,0.40014100,0.04636700,-0.92151464,-0.68650212,0.55833588,0.03834546,-0.53968178,0.17296261,0.79821464
0.24000000,0.27729100,0.77772307,-0.22960813,-0.47563000,0.84737393,0.40014100,0.04636700,-0.92150580,-0.68663747,0.55820053,0.03804233,-0.53959359,0.17302746,0.79833821
0.26000000,0.27729100,0.77772601,-0.22961403,-0.47563000,0.84737099,0.40014100,0.04636700,-0.92149696,-0.68677283,0.55806517,0.03773919,-0.53950540,0.17309232,0.79846177
0.28000000,0.27729197,0.77772800,-0.22961800,-0.47563000,0.84736997,0.40014003,0.04636603,-0.92148906,-0.68691720,0.55790433,0.03741116,-0.53940346,0.17316506,0.79858657
0.30000000,0.27729494,0.77772800,-0.22961800,-0.47563000,0.84737294,0.40013706,0.04636306,-0.92148313,-0.68708019,0.55769089,0.03703176,-0.53927311,0.17325410,0.79871395
0.32000000,0.27729790,0.77772800,-0.22961800,-0.47563000,0.84737590,0.40013410,0.04636010,-0.92147719,-0.68724318,0.55747744,0.03665236,-0.53914277,0.17334314,0.79884132
0.34000000,0.27730087,0.77772800,-0.22961800,-0.47563000,0.84737887,0.40013113,0.04635713,-0.92147125,-0.68740617,0.55726400,0.03627296,-0.53901243,0.17343218,0.79896870
0.36000000,0.27730300,0.77772800,-0.22961632,-0.47563084,0.84738016,0.40012900,0.04635584,-0.92146447,-0.68757431,0.55704705,0.03587564,-0.53888025,0.17352204,0.79910205
0.38000000,0.27730300,0.77772800,-0.22961037,-0.47563382,0.84737718,0.40012900,0.04635882,-0.92145555,-0.68775549,0.55682126,0.03543296,-0.53874344,0.17361400,0.79925051
0.40000000,0.27730300,0.77772800,-0.22960442,-0.47563679,0.84737421,0.40012900,0.04636179,-0.92144663,-0.68793668,0.55659546,0.03499029,-0.53860662,0.17370595,0.79939898
0.42000000,0.27730300,0.77772800,-0.22959847,-0.47563977,0.84737123,0.40012900,0.04636477,-0.92143770,-0.68811786,0.55636966,0.03454762,-0.53846980,0.17379791,0.79954744
