time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,-0.63567900,0.58524364,-0.66395656,0.21961707,0.72175131,0.00910231,-0.36889865,0.27939978,-0.77827978,0.22977400,-0.47606122,-0.84802822,0.40052456,-0.04670300
0.02000000,-0.63567900,0.58482731,-0.66425535,0.21939979,0.72159746,0.00877918,-0.36890973,0.27937653,-0.77828000,0.22976227,-0.47607273,-0.84801627,0.40058367,-0.04672549
0.04000000,-0.63567900,0.58450401,-0.66454100,0.21918502,0.72150068,0.00859799,-0.36893333,0.27938767,-0.77829167,0.22976200,-0.47607300,-0.84802767,0.40052667,-0.04671531
0.06000000,-0.63566749,0.58419579,-0.66471011,0.21913393,0.72145197,0.00851244,-0.36893400,0.27941102,-0.77829200,0.22976200,-0.47607300,-0.84801649,0.40054802,-0.04670349
0.08000000,-0.63566700,0.58396529,-0.66503784,0.21898304,0.72136979,0.00837150,-0.36892254,0.27940054,-0.77828054,0.22978492,-0.47607300,-0.84801600,0.40059483,-0.04669154
0.10000000,-0.63566700,0.58356791,-0.66533737,0.21885046,0.72130989,0.00815957,-0.36893341,0.27938859,-0.77829141,0.22976317,-0.47607300,-0.84800459,0.40057417,-0.04670241
0.12000000,-0.63566700,0.58309334,-0.66567026,0.21880990,0.72130700,0.00805807,-0.36893400,0.27939937,-0.77829200,0.22976200,-0.47607300,-0.84801537,0.40052753,-0.04671437
0.14000000,-0.63564444,0.58271924,-0.66581209,0.21878544,0.72127316,0.00795242,-0.36895656,0.27938872,-0.77828072,0.22977328,-0.47607300,-0.84801600,0.40052500,-0.04670372
0.16000000,-0.63566545,0.58252864,-0.66588641,0.21873910,0.72124855,0.00791233,-0.36892433,0.27939922,-0.77829122,0.22978522,-0.47607300,-0.84799355,0.40053622,-0.04670300
0.18000000,-0.63564465,0.58246113,-0.66594687,0.21873600,0.72122465,0.00788765,-0.36888848,0.27941117,-0.77828083,0.22977483,-0.47606183,-0.84803669,0.40052583,-0.04670300
0.20000000,-0.63565411,0.58242368,-0.66591768,0.21860271,0.72123411,0.00789711,-0.36893043,0.27942311,-0.77829111,0.22978511,-0.47607211,-0.84802889,0.40053611,-0.04670300
0.22000000,-0.63568813,0.58248726,-0.66589291,0.21844844,0.72129022,0.00788696,-0.36893400,0.27942400,-0.77828096,0.22976391,-0.47607300,-0.84802800,0.40059222,-0.04669196
0.24000000,-0.63566901,0.58249300,-0.66590200,0.21860094,0.72129500,0.00790799,-0.36892300,0.27942400,-0.77828000,0.22976200,-0.47607300,-0.84802800,0.40062999,-0.04670200
