time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.27764709,0.77754800,-0.22960877,-0.47545923,0.84735700,0.40012900,0.04633100,0.12343129,-0.78905029,0.29249653,-0.43176672,-0.80092211,0.33758723,0.09152489
0.02000000,0.27765580,0.77754800,-0.22961176,-0.47545624,0.84735700,0.40012900,0.04633100,0.12141353,-0.78917539,0.29316406,-0.43106935,-0.80026925,0.33683017,0.09329220
0.04000000,0.27766450,0.77754800,-0.22961474,-0.47545326,0.84735700,0.40012900,0.04633100,0.11939578,-0.78930049,0.29383159,-0.43037197,-0.79961640,0.33607311,0.09505951
0.06000000,0.27767321,0.77754800,-0.22961773,-0.47545027,0.84735700,0.40012900,0.04633100,0.11737802,-0.78942559,0.29449912,-0.42967460,-0.79896354,0.33531604,0.09682682
0.08000000,0.27769547,0.77754554,-0.22962068,-0.47544195,0.84735432,0.40012632,0.04633100,0.11511907,-0.78963810,0.29529191,-0.42895134,-0.79827141,0.33446946,0.09868221
0.10000000,0.27771910,0.77754283,-0.22962364,-0.47543309,0.84735136,0.40012336,0.04633100,0.11283591,-0.78985937,0.29609726,-0.42822549,-0.79757534,0.33361389,0.10054645
0.12000000,0.27774273,0.77754012,-0.22962659,-0.47542423,0.84734841,0.40012041,0.04633100,0.11055276,-0.79008065,0.29690262,-0.42749964,-0.79687927,0.33275833,0.10241068
0.14000000,0.27776636,0.77753742,-0.22962955,-0.47541536,0.84734545,0.40011745,0.04633100,0.10826961,-0.79030192,0.29770798,-0.42677378,-0.79618320,0.33190276,0.10427491
0.16000000,0.27775737,0.77753700,-0.22962747,-0.47541653,0.84733995,0.40012205,0.04633353,0.10603641,-0.79046712,0.29852065,-0.42610468,-0.79537724,0.33107751,0.10618135
0.18000000,0.27774245,0.77753700,-0.22962449,-0.47541951,0.84733398,0.40012802,0.04633651,0.10381231,-0.79062211,0.29933466,-0.42544591,-0.79455129,0.33025777,0.10809547
0.20000000,0.27772752,0.77753700,-0.22962150,-0.47542250,0.84732801,0.40013399,0.04633950,0.10158821,-0.79077710,0.30014868,-0.42478713,-0.79372534,0.32943804,0.11000959
0.22000000,0.27771259,0.77753700,-0.22961852,-0.47542548,0.84732204,0.40013996,0.04634248,0.09936410,-0.79093209,0.30096269,-0.42412836,-0.79289939,0.32861831,0.11192371
0.24000000,0.27770507,0.77753926,-0.22962047,-0.47543340,0.84732840,0.40013607,0.04634053,0.09730020,-0.79110187,0.30182573,-0.42362713,-0.79215247,0.32777873,0.11376133
0.26000000,0.27769910,0.77754200,-0.22962345,-0.47544236,0.84733736,0.40013010,0.04633755,0.09526996,-0.79127474,0.30269907,-0.42315900,-0.79142216,0.32693499,0.11558288
0.28000000,0.27769313,0.77754473,-0.22962644,-0.47545131,0.84734631,0.40012413,0.04633456,0.09323971,-0.79144762,0.30357241,-0.42269086,-0.79069185,0.32609126,0.11740443
0.30000000,0.27768716,0.77754747,-0.22962942,-0.47546026,0.84735526,0.40011816,0.04633158,0.09120946,-0.79162050,0.30444575,-0.42222272,-0.78996153,0.32524752,0.11922598
0.32000000,0.27768839,0.77755039,-0.22962283,-0.47546200,0.84735939,0.40011700,0.04633339,0.08914462,-0.79181400,0.30534568,-0.42167590,-0.78937107,0.32429593,0.12111668
0.34000000,0.27769136,0.77755336,-0.22961393,-0.47546200,0.84736236,0.40011700,0.04633636,0.08707146,-0.79201247,0.30625201,-0.42111015,-0.78881422,0.32331842,0.12302399
0.36000000,0.27769432,0.77755632,-0.22960503,-0.47546200,0.84736532,0.40011700,0.04633932,0.08499830,-0.79221094,0.30715834,-0.42054441,-0.78825738,0.32234092,0.12493131
0.38000000,0.27769729,0.77755929,-0.22959613,-0.47546200,0.84736829,0.40011700,0.04634229,0.08292514,-0.79240941,0.30806466,-0.41997867,-0.78770053,0.32136341,0.12683863
0.40000000,0.27769800,0.77756000,-0.22959627,-0.47546880,0.84736673,0.40012154,0.04634300,0.08075393,-0.79262238,0.30908851,-0.41939901,-0.78708238,0.32042909,0.12883644
0.42000000,0.27769800,0.77756000,-0.22959925,-0.47547776,0.84736375,0.40012750,0.04634300,0.07855180,-0.79283994,0.31014942,-0.41881498,-0.78644488,0.31950841,0.13086279
0.44000000,0.27769800,0.77756000,-0.22960224,-0.47548671,0.84736076,0.40013347,0.04634300,0.07634966,-0.79305749,0.31121034,-0.41823094,-0.78580739,0.31858772,0.13288915
0.46000000,0.27769800,0.77756000,-0.22960522,-0.47549566,0.84735778,0.40013944,0.04634300,0.07414752,-0.79327504,0.31227125,-0.41764690,-0.78516990,0.31766704,0.13491550
0.48000000,0.27769581,0.77755580,-0.22960819,-0.47549800,0.84735919,0.40013881,0.04634300,0.07174405,-0.79345904,0.31333315,-0.41707999,-0.78446195,0.31677327,0.13693333
0.50000000,0.27769284,0.77755010,-0.22961116,-0.47549800,0.84736216,0.40013584,0.04634300,0.06926919,-0.79363113,0.31439540,-0.41651915,-0.78372903,0.31588905,0.13894814
0.52000000,0.27768986,0.77754441,-0.22961414,-0.47549800,0.84736514,0.40013286,0.04634300,0.06679432,-0.79380322,0.31545765,-0.41595831,-0.78299610,0.31500484,0.14096294
0.54000000,0.27768689,0.77753871,-0.22961711,-0.47549800,0.84736811,0.40012989,0.04634300,0.06431945,-0.79397530,0.31651990,-0.41539748,-0.78226317,0.31412062,0.14297775
0.56000000,0.27768392,0.77753891,-0.22962008,-0.47549800,0.84736484,0.40012692,0.04634092,0.06209863,-0.79409757,0.31749359,-0.41481145,-0.78157326,0.31323579,0.14492546
0.58000000,0.27768094,0.77754163,-0.22962306,-0.47549800,0.84735889,0.40012394,0.04633794,0.05998690,-0.79419845,0.31842924,-0.41421462,-0.78090182,0.31235069,0.14684436
0.60000000,0.27767797,0.77754436,-0.22962603,-0.47549800,0.84735294,0.40012097,0.04633497,0.05787516,-0.79429933,0.31936490,-0.41361778,-0.78023038,0.31146560,0.14876327
0.62000000,0.27767500,0.77754709,-0.22962900,-0.47549800,0.84734699,0.40011800,0.04633200,0.05576343,-0.79440021,0.32030056,-0.41302094,-0.77955893,0.31058051,0.15068217
0.64000000,0.27767400,0.77754800,-0.22963198,-0.47549602,0.84734895,0.40011700,0.04633298,0.05365386,-0.79450716,0.32121431,-0.41233901,-0.77893704,0.30967760,0.15262432
0.66000000,0.27767400,0.77754800,-0.22963495,-0.47549305,0.84735490,0.40011700,0.04633595,0.05154537,-0.79461718,0.32211702,-0.41161421,-0.77834010,0.30876571,0.15457818
0.68000000,0.27767400,0.77754800,-0.22963792,-0.47549008,0.84736085,0.40011700,0.04633892,0.04943689,-0.79472721,0.32301974,-0.41088941,-0.77774316,0.30785383,0.15653204
0.70000000,0.27767400,0.77754800,-0.22964090,-0.47548710,0.84736680,0.40011700,0.04634190,0.04732840,-0.79483723,0.32392245,-0.41016461,-0.77714622,0.30694194,0.15848590
0.72000000,0.27767588,0.77754988,-0.22964012,-0.47548224,0.84736900,0.40012076,0.04634300,0.04506433,-0.79498120,0.32478630,-0.40943435,-0.77642592,0.30602412,0.16054813
0.74000000,0.27767886,0.77755286,-0.22963714,-0.47547627,0.84736900,0.40012673,0.04634300,0.04270863,-0.79514516,0.32562727,-0.40870087,-0.77563298,0.30510279,0.16267418
0.76000000,0.27768185,0.77755585,-0.22963415,-0.47547030,0.84736900,0.40013270,0.04634300,0.04035294,-0.79530912,0.32646823,-0.40796739,-0.77484003,0.30418146,0.16480022
0.78000000,0.27768484,0.77755884,-0.22963116,-0.47546433,0.84736900,0.40013867,0.04634300,0.03799725,-0.79547309,0.32730919,-0.40723391,-0.77404709,0.30326013,0.16692627
0.80000000,0.27769875,0.77755818,-0.22963000,-0.47546382,0.84736718,0.40013736,0.04634300,0.03562567,-0.79565524,0.32818995,-0.40639687,-0.77330314,0.30232802,0.16901192
0.82000000,0.27771964,0.77755519,-0.22963000,-0.47546681,0.84736419,0.40013139,0.04634300,0.03324395,-0.79584901,0.32909612,-0.40549369,-0.77259049,0.30138901,0.17107177
0.84000000,0.27774054,0.77755221,-0.22963000,-0.47546979,0.84736121,0.40012542,0.04634300,0.03086223,-0.79604278,0.33000229,-0.40459050,-0.77187784,0.30045000,0.17313161
0.86000000,0.27776143,0.77754922,-0.22963000,-0.47547278,0.84735822,0.40011945,0.04634300,0.02848051,-0.79623655,0.33090847,-0.40368731,-0.77116519,0.29951099,0.17519146
0.88000000,0.27776119,0.77754800,-0.22963000,-0.47547576,0.84735700,0.40011876,0.04634300,0.02608610,-0.79644973,0.33179716,-0.40287192,-0.77047724,0.29854542,0.17725866
0.90000000,0.27774626,0.77754800,-0.22963000,-0.47547875,0.84735700,0.40012175,0.04634300,0.02368289,-0.79667639,0.33267370,-0.40211754,-0.76980646,0.29756140,0.17933096
0.92000000,0.27773134,0.77754800,-0.22963000,-0.47548173,0.84735700,0.40012473,0.04634300,0.02127967,-0.79690305,0.33355025,-0.40136316,-0.76913568,0.29657737,0.18140326
0.94000000,0.27771641,0.77754800,-0.22963000,-0.47548472,0.84735700,0.40012772,0.04634300,0.01887646,-0.79712972,0.33442679,-0.40060878,-0.76846490,0.29559334,0.18347557
0.96000000,0.27772532,0.77754800,-0.22962830,-0.47547919,0.84736211,0.40012730,0.04633960,0.01651743,-0.79734089,0.33540140,-0.39984815,-0.76781319,0.29467812,0.18550053
0.98000000,0.27775215,0.77754800,-0.22962532,-0.47546726,0.84737105,0.40012432,0.04633363,0.01419161,-0.79754043,0.33644976,-0.39908282,-0.76717583,0.29381464,0.18748989
1.00000000,0.27777899,0.77754800,-0.22962233,-0.47545534,0.84738000,0.40012133,0.04632767,0.01186580,-0.79773996,0.33749811,-0.39831749,-0.76653847,0.29295116,0.18947926
1.02000000,0.27780583,0.77754800,-0.22961935,-0.47544341,0.84738894,0.40011835,0.04632171,0.00953999,-0.79793949,0.33854647,-0.39755215,-0.76590111,0.29208768,0.19146862
1.04000000,0.27780658,0.77754800,-0.22962126,-0.47544126,0.84739137,0.40011700,0.04631900,0.00716040,-0.79813591,0.33952544,-0.39684826,-0.76519000,0.29118114,0.19351968
1.06000000,0.27778568,0.77754800,-0.22962723,-0.47544723,0.84738838,0.40011700,0.04631900,0.00473616,-0.79832974,0.34044681,-0.39619536,-0.76441767,0.29023887,0.19562194
1.08000000,0.27776478,0.77754800,-0.22963321,-0.47545321,0.84738540,0.40011700,0.04631900,0.00231193,-0.79852357,0.34136819,-0.39554246,-0.76364534,0.28929659,0.19772421
1.10000000,0.27774388,0.77754800,-0.22963918,-0.47545918,0.84738241,0.40011700,0.04631900,-0.00011231,-0.79871740,0.34228956,-0.39488956,-0.76287300,0.28835432,0.19982647
1.12000000,0.27773400,0.77755126,-0.22964200,-0.47546200,0.84737787,0.40011700,0.04632213,-0.00254541,-0.79893077,0.34324374,-0.39416694,-0.76209238,0.28737305,0.20198082
1.14000000,0.27773400,0.77755744,-0.22964200,-0.47546200,0.84737194,0.40011700,0.04632806,-0.00498645,-0.79916165,0.34422733,-0.39338185,-0.76130432,0.28635683,0.20418184
1.16000000,0.27773400,0.77756362,-0.22964200,-0.47546200,0.84736601,0.40011700,0.04633399,-0.00742749,-0.79939252,0.34521092,-0.39259677,-0.76051627,0.28534062,0.20638285
1.18000000,0.27773400,0.77756980,-0.22964200,-0.47546200,0.84736007,0.40011700,0.04633993,-0.00986854,-0.79962340,0.34619450,-0.39181168,-0.75972821,0.28432440,0.20858387
1.20000000,0.27772825,0.77757144,-0.22964056,-0.47546632,0.84735844,0.40011556,0.04634300,-0.01242324,-0.79985366,0.34720969,-0.39105588,-0.75892928,0.28333259,0.21071824
1.22000000,0.27771631,0.77756821,-0.22963758,-0.47547527,0.84736142,0.40011258,0.04634300,-0.01510009,-0.80008324,0.34825884,-0.39033158,-0.75811867,0.28236702,0.21278097
