time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.27764709,0.77754800,-0.22960877,-0.47545923,0.84735700,0.40012900,0.04633100,0.12343129,-0.78905029,0.29249653,-0.43176672,-0.80092211,0.33758723,0.09152489
0.02000000,0.27769547,0.77754554,-0.22962068,-0.47544195,0.84735432,0.40012632,0.04633100,0.11511907,-0.78963810,0.29529191,-0.42895134,-0.79827141,0.33446946,0.09868221
0.04000000,0.27775737,0.77753700,-0.22962747,-0.47541653,0.84733995,0.40012205,0.04633353,0.10603641,-0.79046712,0.29852065,-0.42610468,-0.79537724,0.33107751,0.10618135
0.06000000,0.27770507,0.77753926,-0.22962047,-0.47543340,0.84732840,0.40013607,0.04634053,0.09730020,-0.79110187,0.30182573,-0.42362713,-0.79215247,0.32777873,0.11376133
0.08000000,0.27768839,0.77755039,-0.22962283,-0.47546200,0.84735939,0.40011700,0.04633339,0.08914462,-0.79181400,0.30534568,-0.42167590,-0.78937107,0.32429593,0.12111668
0.10000000,0.27769800,0.77756000,-0.22959627,-0.47546880,0.84736673,0.40012154,0.04634300,0.08075393,-0.79262238,0.30908851,-0.41939901,-0.78708238,0.32042909,0.12883644
0.12000000,0.27769581,0.77755580,-0.22960819,-0.47549800,0.84735919,0.40013881,0.04634300,0.07174405,-0.79345904,0.31333315,-0.41707999,-0.78446195,0.31677327,0.13693333
0.14000000,0.27768392,0.77753891,-0.22962008,-0.47549800,0.84736484,0.40012692,0.04634092,0.06209863,-0.79409757,0.31749359,-0.41481145,-0.78157326,0.31323579,0.14492546
0.16000000,0.27767400,0.77754800,-0.22963198,-0.47549602,0.84734895,0.40011700,0.04633298,0.05365386,-0.79450716,0.32121431,-0.41233901,-0.77893704,0.30967760,0.15262432
0.18000000,0.27767588,0.77754988,-0.22964012,-0.47548224,0.84736900,0.40012076,0.04634300,0.04506433,-0.79498120,0.32478630,-0.40943435,-0.77642592,0.30602412,0.16054813
0.20000000,0.27769875,0.77755818,-0.22963000,-0.47546382,0.84736718,0.40013736,0.04634300,0.03562567,-0.79565524,0.32818995,-0.40639687,-0.77330314,0.30232802,0.16901192
0.22000000,0.27776119,0.77754800,-0.22963000,-0.47547576,0.84735700,0.40011876,0.04634300,0.02608610,-0.79644973,0.33179716,-0.40287192,-0.77047724,0.29854542,0.17725866
0.24000000,0.27772532,0.77754800,-0.22962830,-0.47547919,0.84736211,0.40012730,0.04633960,0.01651743,-0.79734089,0.33540140,-0.39984815,-0.76781319,0.29467812,0.18550053
0.26000000,0.27780658,0.77754800,-0.22962126,-0.47544126,0.84739137,0.40011700,0.04631900,0.00716040,-0.79813591,0.33952544,-0.39684826,-0.76519000,0.29118114,0.19351968
0.28000000,0.27773400,0.77755126,-0.22964200,-0.47546200,0.84737787,0.40011700,0.04632213,-0.00254541,-0.79893077,0.34324374,-0.39416694,-0.76209238,0.28737305,0.20198082
0.30000000,0.27772825,0.77757144,-0.22964056,-0.47546632,0.84735844,0.40011556,0.04634300,-0.01242324,-0.79985366,0.34720969,-0.39105588,-0.75892928,0.28333259,0.21071824
0.32000000,0.27768600,0.77755862,-0.22962862,-0.47549662,0.84737038,0.40010638,0.04634300,-0.02303821,-0.80083934,0.35145165,-0.38814771,-0.75563317,0.27941654,0.21904048
0.34000000,0.27768217,0.77754800,-0.22961931,-0.47548600,0.84737969,0.40011569,0.04634563,-0.03284226,-0.80227577,0.35598621,-0.38523169,-0.75201641,0.27513844,0.22782160
0.36000000,0.27765840,0.77754925,-0.22963000,-0.47548475,0.84736525,0.40010750,0.04636575,-0.04187850,-0.80318444,0.36008659,-0.38282725,-0.74909800,0.27129033,0.23598497
0.38000000,0.27771843,0.77755881,-0.22962881,-0.47547757,0.84733538,0.40012662,0.04635500,-0.05146101,-0.80411821,0.36423228,-0.37959303,-0.74592475,0.26763949,0.24489334
0.40000000,0.27768827,0.77754800,-0.22961687,-0.47550546,0.84735587,0.40010613,0.04635500,-0.06126432,-0.80510984,0.36790998,-0.37689642,-0.74306213,0.26377235,0.25340892
0.42000000,0.27771215,0.77754907,-0.22960600,-0.47546200,0.84734822,0.40011807,0.04635500,-0.07053383,-0.80633324,0.37155777,-0.37436684,-0.74021703,0.26006280,0.26210955
0.44000000,0.27773010,0.77755903,-0.22960795,-0.47546395,0.84737905,0.40012997,0.04635597,-0.08032616,-0.80735038,0.37564036,-0.37136160,-0.73752207,0.25588029,0.27051264
0.46000000,0.27768600,0.77754800,-0.22963000,-0.47548513,0.84735874,0.40014013,0.04636613,-0.09024187,-0.80803402,0.37938955,-0.36851333,-0.73446930,0.25186156,0.27890439
0.48000000,0.27768375,0.77754652,-0.22963000,-0.47547631,0.84738100,0.40012746,0.04635577,-0.10015300,-0.80850336,0.38318028,-0.36573625,-0.73160363,0.24813031,0.28716347
0.50000000,0.27765279,0.77752679,-0.22962694,-0.47550755,0.84738039,0.40010745,0.04636700,-0.10905853,-0.80907594,0.38647364,-0.36332261,-0.72904206,0.24455789,0.29524839
0.52000000,0.27768545,0.77755945,-0.22957219,-0.47546310,0.84736955,0.40015355,0.04636645,-0.11890977,-0.81018867,0.39035656,-0.35998594,-0.72611599,0.24052585,0.30372943
0.54000000,0.27767158,0.77754800,-0.22961800,-0.47548600,0.84738100,0.40016303,0.04635549,-0.12886923,-0.81136538,0.39492787,-0.35668134,-0.72306727,0.23690511,0.31185173
0.56000000,0.27761630,0.77754800,-0.22961800,-0.47548557,0.84738187,0.40011700,0.04636657,-0.13822147,-0.81216954,0.39898605,-0.35367226,-0.72012464,0.23286083,0.31997230
0.58000000,0.27765100,0.77754838,-0.22961800,-0.47547362,0.84740386,0.40011776,0.04635614,-0.14668484,-0.81279351,0.40247165,-0.35120121,-0.71694545,0.22912669,0.32836227
0.60000000,0.27765353,0.77756000,-0.22961768,-0.47546200,0.84736868,0.40014036,0.04639036,-0.15531514,-0.81354145,0.40569289,-0.34864048,-0.71360765,0.22575192,0.33648644
