time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.02000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.04000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.06000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.08000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.10000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.12000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.14000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.16000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.18000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.20000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.22000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.24000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.26000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.28000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.30000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.32000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.34000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.36000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.38000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.40000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.42000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.44000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.46000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.48000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.50000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.52000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.54000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.56000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.58000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.60000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.62000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.64000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.66000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.68000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.70000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.72000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.74000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.76000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.78000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.80000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.82000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.84000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.86000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.88000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.90000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.92000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.94000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.96000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
0.98000000,0.27760300,0.77756000,-0.22959400,-0.47548600,0.84736900,0.40012900,0.04635500,-0.77140100,-0.48454600,0.69102200,0.48332400,-0.72112700,-0.03836200,0.31676700
