time_s,x_m,y_m,z_m,yaw_rad
0.000000,-0.003963500,0.000000000,0.050000001,0.000000000
0.002000,-0.003956833,0.000000000,0.050000001,0.000000000
0.022000,-0.003533132,0.000000000,0.050000001,0.000000000
0.042000,-0.002489828,0.000000000,0.050000001,0.000000000
0.062000,-0.000867008,0.000000000,0.050000001,0.000000000
0.082000,0.001297829,0.000000000,0.050000001,0.000000000
0.102000,0.003969617,0.000000000,0.050000001,0.000000000
0.122000,0.007115553,0.000000000,0.050000001,0.000000000
0.142000,0.010704958,0.000000000,0.050000001,0.000000000
0.162000,0.014709140,0.000000000,0.050000001,0.000000000
0.182000,0.019101262,0.000000000,0.050000001,0.000000000
0.202000,0.023856226,0.000000000,0.050000001,0.000000000
0.222000,0.028950553,0.000000000,0.050000001,0.000000000
0.242000,0.034362283,0.000000000,0.050000001,0.000000000
0.262000,0.040070884,0.000000000,0.050000001,0.000000000
0.282000,0.046057153,0.000000000,0.050000001,0.000000000
0.302000,0.052303113,0.000000000,0.050000001,0.000000000
0.322000,0.058791965,0.000000000,0.050000001,0.000000000
0.342000,0.065508001,0.000000000,0.050000001,0.000000000
0.362000,0.072436504,0.000000000,0.050000001,0.000000000
0.382000,0.079563737,0.000000000,0.050000001,0.000000000
0.402000,0.086876862,0.000000000,0.050000001,0.000000000
0.422000,0.094363816,0.000000000,0.050000001,0.000000000
0.442000,0.102013372,0.000000000,0.050000001,0.000000000
0.462000,0.109815009,0.000000000,0.050000001,0.000000000
0.482000,0.117758885,0.000000000,0.050000001,0.000000000
0.502000,0.125835791,0.000000000,0.050000001,0.000000000
0.522000,0.134037152,0.000000000,0.050000001,0.000000000
0.542000,0.142354846,0.000000000,0.050000001,0.000000000
0.562000,0.150781423,0.000000000,0.050000001,0.000000000
0.582000,0.159309775,0.000000000,0.050000001,0.000000000
0.602000,0.167933345,0.000000000,0.050000001,0.000000000
0.622000,0.176645964,0.000000000,0.050000001,0.000000000
0.642000,0.185441926,0.000000000,0.050000001,0.000000000
0.662000,0.194315776,0.000000000,0.050000001,0.000000000
0.682000,0.203262463,0.000000000,0.050000001,0.000000000
0.702000,0.212277308,0.000000000,0.050000001,0.000000000
0.722000,0.221355900,0.000000000,0.050000001,0.000000000
0.742000,0.230494097,0.000000000,0.050000001,0.000000000
0.762000,0.239688069,0.000000000,0.050000001,0.000000000
0.782000,0.248934194,0.000000000,0.050000001,0.000000000
0.802000,0.258229107,0.000000000,0.050000001,0.000000000
0.822000,0.267569661,0.000000000,0.050000001,0.000000000
0.842000,0.276952803,0.000000000,0.050000001,0.000000000
0.862000,0.286375880,0.000000000,0.050000001,0.000000000
0.882000,0.295836270,0.000000000,0.050000001,0.000000000
0.902000,0.305331618,0.000000000,0.050000001,0.000000000
0.922000,0.314859629,0.000000000,0.050000001,0.000000000
0.942000,0.324418098,0.000000000,0.050000001,0.000000000
0.962000,0.334005177,0.000000000,0.050000001,0.000000000
0.982000,0.343618959,0.000000000,0.050000001,0.000000000
1.002000,0.353257805,0.000000000,0.050000001,0.000000000
1.022000,0.362919956,0.000000000,0.050000001,0.000000000
1.042000,0.372604012,0.000000000,0.050000001,0.000000000
1.062000,0.382308453,0.000000000,0.050000001,0.000000000
1.082000,0.392032057,0.000000000,0.050000001,0.000000000
1.102000,0.401773542,0.000000000,0.050000001,0.000000000
1.122000,0.411531746,0.000000000,0.050000001,0.000000000
1.142000,0.421305567,0.000000000,0.050000001,0.000000000
1.162000,0.431094050,0.000000000,0.050000001,0.000000000
1.182000,0.440896213,0.000000000,0.050000001,0.000000000
1.202000,0.450711191,0.000000000,0.050000001,0.000000000
1.222000,0.460538119,0.000000000,0.050000001,0.000000000
1.242000,0.470376253,0.000000000,0.050000001,0.000000000
1.262000,0.480224878,0.000000000,0.050000001,0.000000000
1.282000,0.490083247,0.000000000,0.050000001,0.000000000
1.302000,0.499950856,0.000000000,0.050000001,0.000000000
1.322000,0.509827077,0.000000000,0.050000001,0.000000000
1.342000,0.519711256,0.000000000,0.050000001,0.000000000
1.362000,0.529602885,0.000000000,0.050000001,0.000000000
1.382000,0.539501548,0.000000000,0.050000001,0.000000000
1.402000,0.549406826,0.000000000,0.050000001,0.000000000
1.422000,0.559318185,0.000000000,0.050000001,0.000000000
1.442000,0.569235325,0.000000000,0.050000001,0.000000000
1.462000,0.579157770,0.000000000,0.050000001,0.000000000
1.482000,0.589085221,0.000000000,0.050000001,0.000000000
1.502000,0.599017382,0.000000000,0.050000001,0.000000000
1.522000,0.608953953,0.000000000,0.050000001,0.000000000
1.542000,0.618894637,0.000000000,0.050000001,0.000000000
1.562000,0.628839135,0.000000000,0.050000001,0.000000000
1.582000,0.638787210,0.000000000,0.050000001,0.000000000
1.602000,0.648738623,0.000000000,0.050000001,0.000000000
1.622000,0.658693194,0.000000000,0.050000001,0.000000000
1.642000,0.668650746,0.000000000,0.050000001,0.000000000
1.662000,0.678611040,0.000000000,0.050000001,0.000000000
1.682000,0.688573897,0.000000000,0.050000001,0.000000000
1.702000,0.698539197,0.000000000,0.050000001,0.000000000
1.722000,0.708506703,0.000000000,0.050000001,0.000000000
1.742000,0.718476295,0.000000000,0.050000001,0.000000000
1.762000,0.728447855,0.000000000,0.050000001,0.000000000
1.782000,0.738421261,0.000000000,0.050000001,0.000000000
1.802000,0.748396397,0.000000000,0.050000001,0.000000000
1.822000,0.758373141,0.000000000,0.050000001,0.000000000
1.842000,0.768351436,0.000000000,0.050000001,0.000000000
1.862000,0.778331101,0.000000000,0.050000001,0.000000000
1.882000,0.788312078,0.000000000,0.050000001,0.000000000
1.902000,0.798294246,0.000000000,0.050000001,0.000000000
1.922000,0.808277607,0.000000000,0.050000001,0.000000000
1.942000,0.818262041,0.000000000,0.050000001,0.000000000
1.962000,0.828247488,0.000000000,0.050000001,0.000000000
1.982000,0.838233888,0.000000000,0.050000001,0.000000000
2.002000,0.848221064,0.000000000,0.050000001,0.000000000
2.022000,0.858209193,0.000000000,0.050000001,0.000000000
2.042000,0.868198037,0.000000000,0.050000001,0.000000000
2.062000,0.878187597,0.000000000,0.050000001,0.000000000
2.082000,0.888177812,0.000000000,0.050000001,0.000000000
2.102000,0.898168683,0.000000000,0.050000001,0.000000000
2.122000,0.908160150,0.000000000,0.050000001,0.000000000
2.142000,0.918152213,0.000000000,0.050000001,0.000000000
2.162000,0.928144753,0.000000000,0.050000001,0.000000000
2.182000,0.938137770,0.000000000,0.050000001,0.000000000
2.202000,0.948131204,0.000000000,0.050000001,0.000000000
2.222000,0.958125114,0.000000000,0.050000001,0.000000000
2.242000,0.968119442,0.000000000,0.050000001,0.000000000
2.262000,0.978114009,0.000000000,0.050000001,0.000000000
2.282000,0.988109112,0.000000000,0.050000001,0.000000000
2.302000,0.998104393,0.000000000,0.050000001,0.000000000
2.322000,1.008100033,0.000000000,0.050000001,0.000000000
2.342000,1.018095732,0.000000000,0.050000001,0.000000000
