time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.02000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.04000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.06000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.08000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.10000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.12000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.14000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.16000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.18000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.20000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.22000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.24000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.26000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.28000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.30000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.32000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.34000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.36000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.38000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.40000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.42000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.44000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.46000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.48000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.50000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.52000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.54000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.56000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.58000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.60000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.62000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.64000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.66000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.68000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.70000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.72000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.74000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.76000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.78000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.80000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.82000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.84000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.86000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.88000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.90000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.92000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.94000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.96000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
0.98000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.00000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.02000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.04000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.06000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.08000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.10000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.12000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.14000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.16000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.18000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.20000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.22000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.24000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.26000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.28000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.30000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.32000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.34000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.36000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.38000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.40000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
1.42000000,0.20369017,0.82535746,-0.21070884,-0.53911961,0.81590514,0.45459751,-0.11675103,-0.30329909,-0.90881157,0.21083033,-0.51795548,-0.54287989,0.34643582,0.59745418
