time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.00988991,1.04326463,-0.00073090,-0.92963741,0.69397586,0.71548688,-0.87259149,0.27902390,-0.77804000,0.22981467,-0.47601990,-0.84802110,0.40053190,-0.04662590
0.02000000,0.01033753,1.04293327,-0.00108890,-0.92933020,0.69423253,0.71498549,-0.87112665,0.27902689,-0.77804000,0.22981194,-0.47602289,-0.84801811,0.40053489,-0.04662889
0.04000000,0.01074137,1.04259150,-0.00147750,-0.92900638,0.69450137,0.71449382,-0.86966181,0.27902812,-0.77804000,0.22981080,-0.47602412,-0.84801688,0.40053788,-0.04663012
0.06000000,0.01103956,1.04222462,-0.00193997,-0.92864248,0.69479956,0.71402563,-0.86819701,0.27902514,-0.77804000,0.22981354,-0.47602114,-0.84801986,0.40054086,-0.04662714
0.08000000,0.01133775,1.04185773,-0.00240243,-0.92827858,0.69509775,0.71355744,-0.86673220,0.27902215,-0.77804000,0.22981628,-0.47601815,-0.84802285,0.40054385,-0.04662415
0.10000000,0.01163593,1.04149085,-0.00286490,-0.92791468,0.69539593,0.71308925,-0.86526740,0.27901916,-0.77804000,0.22981902,-0.47601516,-0.84802584,0.40054684,-0.04662116
0.12000000,0.01192964,1.04110087,-0.00331111,-0.92751944,0.69570682,0.71259969,-0.86385718,0.27901700,-0.77804164,0.22982025,-0.47601382,-0.84802800,0.40054736,-0.04661900
0.14000000,0.01221157,1.04065012,-0.00371458,-0.92704171,0.69605113,0.71205390,-0.86259060,0.27901700,-0.77804758,0.22981753,-0.47601679,-0.84802800,0.40054142,-0.04661900
0.16000000,0.01249351,1.04019938,-0.00411805,-0.92656399,0.69639544,0.71150810,-0.86132401,0.27901700,-0.77805352,0.22981480,-0.47601976,-0.84802800,0.40053548,-0.04661900
0.18000000,0.01277544,1.03974864,-0.00452151,-0.92608627,0.69673974,0.71096231,-0.86005743,0.27901700,-0.77805946,0.22981208,-0.47602273,-0.84802800,0.40052954,-0.04661900
0.20000000,0.01307804,1.03930712,-0.00491423,-0.92558418,0.69708863,0.71042007,-0.85878015,0.27901630,-0.77806259,0.22981064,-0.47602500,-0.84802800,0.40052289,-0.04661900
0.22000000,0.01344778,1.03889558,-0.00527203,-0.92500294,0.69745240,0.70988934,-0.85746813,0.27901331,-0.77805662,0.22981338,-0.47602500,-0.84802800,0.40051393,-0.04661900
0.24000000,0.01381753,1.03848403,-0.00562983,-0.92442170,0.69781618,0.70935861,-0.85615612,0.27901033,-0.77805065,0.22981612,-0.47602500,-0.84802800,0.40050498,-0.04661900
