time_s,x_m,y_m,z_m,yaw_rad
1.882000,0.083467402,0.029917955,0.050000001,0.658699989
1.902000,0.084255829,0.030533085,0.050000001,0.665699989
1.922000,0.085039929,0.031153716,0.050000001,0.672699989
1.942000,0.085819669,0.031779826,0.050000001,0.679699988
1.962000,0.086594999,0.032411374,0.050000001,0.686699988
1.982000,0.087365910,0.033048335,0.050000001,0.693699988
2.002000,0.088132344,0.033690676,0.050000001,0.700699988
2.022000,0.088894241,0.034338366,0.050000001,0.707699988
2.042000,0.089651585,0.034991372,0.050000001,0.714699988
2.062000,0.090404347,0.035649665,0.050000001,0.721699988
2.082000,0.091152474,0.036313213,0.050000001,0.728699988
2.102000,0.091895945,0.036981978,0.050000001,0.735699987
2.122000,0.092634708,0.037655935,0.050000001,0.742699987
2.142000,0.093368739,0.038335044,0.050000001,0.749699987
2.162000,0.094097994,0.039019272,0.050000001,0.756699987
2.182000,0.094822451,0.039708588,0.050000001,0.763699987
2.202000,0.095542066,0.040402964,0.050000001,0.770699987
2.222000,0.096256800,0.041102361,0.050000001,0.777699987
2.242000,0.096966624,0.041806739,0.050000001,0.784699987
2.262000,0.097671501,0.042516068,0.050000001,0.791699987
2.282000,0.098371394,0.043230318,0.050000001,0.798699986
2.302000,0.099066272,0.043949448,0.050000001,0.805699986
2.322000,0.099756092,0.044673428,0.050000001,0.812699986
2.342000,0.100440830,0.045402214,0.050000001,0.819699986
2.362000,0.101120450,0.046135776,0.050000001,0.826699986
2.382000,0.101794913,0.046874080,0.050000001,0.833699986
2.402000,0.102464199,0.047617082,0.050000001,0.840699986
2.422000,0.103128254,0.048364747,0.050000001,0.847699986
2.442000,0.103787072,0.049117047,0.050000001,0.854699985
2.462000,0.104440607,0.049873941,0.050000001,0.861699985
2.482000,0.105088823,0.050635390,0.050000001,0.868699985
2.502000,0.105731703,0.051401358,0.050000001,0.875699985
2.522000,0.106369197,0.052171819,0.050000001,0.882699985
2.542000,0.107001282,0.052946709,0.050000001,0.889699985
2.562000,0.107627928,0.053726010,0.050000001,0.896699985
2.582000,0.108249106,0.054509681,0.050000001,0.903699985
2.602000,0.108864784,0.055297676,0.050000001,0.910699984
2.622000,0.109474935,0.056089964,0.050000001,0.917699984
2.642000,0.110079512,0.056886505,0.050000001,0.924699984
2.662000,0.110678501,0.057687256,0.050000001,0.931699984
2.682000,0.111271873,0.058492180,0.050000001,0.938699984
2.702000,0.111859605,0.059301242,0.050000001,0.945699984
2.722000,0.112441652,0.060114395,0.050000001,0.952699984
2.742000,0.113017991,0.060931604,0.050000001,0.959699984
2.762000,0.113588601,0.061752826,0.050000001,0.966699984
2.782000,0.114153445,0.062578022,0.050000001,0.973699983
2.802000,0.114712499,0.063407160,0.050000001,0.980699983
2.822000,0.115265742,0.064240180,0.050000001,0.987699983
2.842000,0.115813129,0.065077044,0.050000001,0.994699983
2.862000,0.116354652,0.065917730,0.050000001,1.001699983
2.882000,0.116890274,0.066762201,0.050000001,1.008699983
2.902000,0.117419973,0.067610405,0.050000001,1.015699983
2.922000,0.117943749,0.068462268,0.050000001,1.022699983
2.942000,0.118461512,0.069317788,0.050000001,1.029699982
2.962000,0.118973292,0.070176914,0.050000001,1.036699982
2.982000,0.119479030,0.071039595,0.050000001,1.043699982
3.002000,0.119978718,0.071905792,0.050000001,1.050699982
3.022000,0.120472334,0.072775468,0.050000001,1.057699982
3.042000,0.120959848,0.073648579,0.050000001,1.064699982
3.062000,0.121441245,0.074525081,0.050000001,1.071699982
3.082000,0.121916495,0.075404927,0.050000001,1.078699982
3.102000,0.122385569,0.076288082,0.050000001,1.085699982
3.122000,0.122848459,0.077174492,0.050000001,1.092699981
3.142000,0.123305127,0.078064121,0.050000001,1.099699981
3.162000,0.123755559,0.078956932,0.050000001,1.106699981
3.182000,0.124199726,0.079852879,0.050000001,1.113699981
3.202000,0.124637611,0.080751911,0.050000001,1.120699981
3.222000,0.125069186,0.081653982,0.050000001,1.127699981
3.242000,0.125494435,0.082559079,0.050000001,1.134699981
3.262000,0.125913337,0.083467096,0.050000001,1.141699981
3.282000,0.126325890,0.084378034,0.050000001,1.148699980
3.302000,0.126732051,0.085291833,0.050000001,1.155699980
3.322000,0.127131805,0.086208463,0.050000001,1.162699980
3.342000,0.127525121,0.087127864,0.050000001,1.169699980
3.362000,0.127911985,0.088049993,0.050000001,1.176699980
3.382000,0.128292382,0.088974811,0.050000001,1.183699980
3.402000,0.128666326,0.089902259,0.050000001,1.190699980
3.422000,0.129033744,0.090832308,0.050000001,1.197699980
3.442000,0.129394650,0.091764905,0.050000001,1.204699979
3.462000,0.129749030,0.092700005,0.050000001,1.211699979
3.482000,0.130096853,0.093637563,0.050000001,1.218699979
3.502000,0.130438104,0.094577529,0.050000001,1.225699979
3.522000,0.130772769,0.095519871,0.050000001,1.232699979
3.542000,0.131100833,0.096464530,0.050000001,1.239699979
3.562000,0.131422266,0.097411461,0.050000001,1.246699979
3.582000,0.131737068,0.098360628,0.050000001,1.253699979
3.602000,0.132045224,0.099311963,0.050000001,1.260699979
3.622000,0.132346690,0.100265428,0.050000001,1.267699978
3.642000,0.132641509,0.101220988,0.050000001,1.274699978
3.662000,0.132929623,0.102178581,0.050000001,1.281699978
3.682000,0.133211032,0.103138164,0.050000001,1.288699978
3.702000,0.133485720,0.104099698,0.050000001,1.295699978
3.722000,0.133753642,0.105063133,0.050000001,1.302699978
3.742000,0.134014815,0.106028423,0.050000001,1.309699978
3.762000,0.134269238,0.106995516,0.050000001,1.316699978
3.782000,0.134516880,0.107964374,0.050000001,1.323699977
3.802000,0.134757742,0.108934939,0.050000001,1.330699977
3.822000,0.134991795,0.109907158,0.050000001,1.337699977
3.842000,0.135219038,0.110880993,0.050000001,1.344699977
3.862000,0.135439470,0.111856401,0.050000001,1.351699977
3.882000,0.135653049,0.112833321,0.050000001,1.358699977
3.902000,0.135859802,0.113811724,0.050000001,1.365699977
3.922000,0.136059701,0.114791535,0.050000001,1.372699977
3.942000,0.136252731,0.115772724,0.050000001,1.379699977
3.962000,0.136438876,0.116755247,0.050000001,1.386699976
3.982000,0.136618152,0.117739044,0.050000001,1.393699976
4.002000,0.136790544,0.118724070,0.050000001,1.400699976
4.022000,0.136956021,0.119710289,0.050000001,1.407699976
4.042000,0.137114584,0.120697640,0.050000001,1.414699976
4.062000,0.137266248,0.121686064,0.050000001,1.421699976
4.082000,0.137410983,0.122675523,0.050000001,1.428699976
4.102000,0.137548789,0.123665974,0.050000001,1.435699976
4.122000,0.137679666,0.124657370,0.050000001,1.442699975
4.142000,0.137803599,0.125649661,0.050000001,1.449699975
4.162000,0.137920573,0.126642793,0.050000001,1.456699975
4.182000,0.138030589,0.127636701,0.050000001,1.463699975
4.202000,0.138133660,0.128631353,0.050000001,1.470699975
4.222000,0.138229772,0.129626736,0.050000001,1.477699975
4.242000,0.138318896,0.130622759,0.050000001,1.484699975
4.262000,0.138401046,0.131619379,0.050000001,1.491699975
4.282000,0.138476223,0.132616535,0.050000001,1.498699974
4.302000,0.138544425,0.133614197,0.050000001,1.505699974
4.322000,0.138605624,0.134612322,0.050000001,1.512699974
4.342000,0.138659850,0.135610849,0.050000001,1.519699974
4.362000,0.138707086,0.136609733,0.050000001,1.526699974
4.382000,0.138747320,0.137608930,0.050000001,1.533699974
4.402000,0.138780564,0.138608381,0.050000001,1.540699974
4.422000,0.138806805,0.139608040,0.050000001,1.547699974
4.442000,0.138826057,0.140607864,0.050000001,1.554699974
4.462000,0.138838306,0.141607776,0.050000001,1.561699973
4.482000,0.138843551,0.142607793,0.050000001,1.568699973
4.502000,0.138841793,0.143607810,0.050000001,1.575699973
4.522000,0.138833046,0.144607797,0.050000001,1.582699973
4.542000,0.138817295,0.145607665,0.050000001,1.589699973
4.562000,0.138794541,0.146607414,0.050000001,1.596699973
4.582000,0.138764784,0.147606969,0.050000001,1.603699973
4.602000,0.138728037,0.148606300,0.050000001,1.610699973
4.622000,0.138684303,0.149605349,0.050000001,1.617699972
4.642000,0.138633579,0.150604054,0.050000001,1.624699972
4.662000,0.138575867,0.151602387,0.050000001,1.631699972
4.682000,0.138511151,0.152600288,0.050000001,1.638699972
4.702000,0.138439462,0.153597698,0.050000001,1.645699972
4.722000,0.138360783,0.154594600,0.050000001,1.652699972
4.742000,0.138275146,0.155590922,0.050000001,1.659699972
4.762000,0.138182506,0.156586617,0.050000001,1.666699972
4.782000,0.138082922,0.157581642,0.050000001,1.673699971
4.802000,0.137976378,0.158575922,0.050000001,1.680699971
4.822000,0.137862876,0.159569457,0.050000001,1.687699971
4.842000,0.137742430,0.160562173,0.050000001,1.694699971
4.862000,0.137615025,0.161554009,0.050000001,1.701699971
4.882000,0.137480661,0.162544936,0.050000001,1.708699971
4.902000,0.137339398,0.163534924,0.050000001,1.715699971
4.922000,0.137191191,0.164523885,0.050000001,1.722699971
4.942000,0.137036070,0.165511772,0.050000001,1.729699971
4.962000,0.136874035,0.166498572,0.050000001,1.736699970
4.982000,0.136705086,0.167484194,0.050000001,1.743699970
5.002000,0.136529252,0.168468609,0.050000001,1.750699970
5.022000,0.136346534,0.169451773,0.050000001,1.757699970
5.042000,0.136156932,0.170433626,0.050000001,1.764699970
5.062000,0.135960460,0.171414137,0.050000001,1.771699970
5.082000,0.135757133,0.172393218,0.050000001,1.778699970
5.102000,0.135546952,0.173370868,0.050000001,1.785699970
5.122000,0.135329947,0.174346998,0.050000001,1.792699969
5.142000,0.135106102,0.175321609,0.050000001,1.799699969
5.162000,0.134875461,0.176294640,0.050000001,1.806699969
5.182000,0.134637997,0.177266032,0.050000001,1.813699969
5.202000,0.134393737,0.178235739,0.050000001,1.820699969
5.222000,0.134142697,0.179203719,0.050000001,1.827699969
5.242000,0.133884892,0.180169910,0.050000001,1.834699969
5.262000,0.133620322,0.181134269,0.050000001,1.841699969
5.282000,0.133349016,0.182096764,0.050000001,1.848699969
5.302000,0.133070961,0.183057338,0.050000001,1.855699968
5.322000,0.132786199,0.184015930,0.050000001,1.862699968
