time_s,x_m,y_m,z_m,yaw_rad
0.000000,-0.003963500,0.000000000,0.050000001,0.000000000
0.002000,-0.003763500,0.000000140,0.050000001,0.000700000
0.022000,-0.001763524,0.000009240,0.050000001,0.007700000
0.042000,0.000236338,0.000032339,0.050000001,0.014700000
0.062000,0.002235990,0.000069437,0.050000001,0.021700000
0.082000,0.004235333,0.000120532,0.050000001,0.028700000
0.102000,0.006234269,0.000185620,0.050000001,0.035699999
0.122000,0.008232702,0.000264699,0.050000001,0.042699999
0.142000,0.010230531,0.000357765,0.050000001,0.049699999
0.162000,0.012227659,0.000464814,0.050000001,0.056699999
0.182000,0.014223989,0.000585840,0.050000001,0.063699999
0.202000,0.016219424,0.000720837,0.050000001,0.070699999
0.222000,0.018213864,0.000869799,0.050000001,0.077699999
0.242000,0.020207210,0.001032718,0.050000001,0.084699999
0.262000,0.022199368,0.001209586,0.050000001,0.091699998
0.282000,0.024190241,0.001400395,0.050000001,0.098699998
0.302000,0.026179731,0.001605135,0.050000001,0.105699998
0.322000,0.028167738,0.001823797,0.050000001,0.112699998
0.342000,0.030154167,0.002056369,0.050000001,0.119699998
0.362000,0.032138918,0.002302840,0.050000001,0.126699998
0.382000,0.034121897,0.002563199,0.050000001,0.133699998
0.402000,0.036103006,0.002837431,0.050000001,0.140699998
0.422000,0.038082145,0.003125525,0.050000001,0.147699997
0.442000,0.040059216,0.003427466,0.050000001,0.154699997
0.462000,0.042034131,0.003743239,0.050000001,0.161699997
0.482000,0.044006784,0.004072828,0.050000001,0.168699997
0.502000,0.045977086,0.004416218,0.050000001,0.175699997
0.522000,0.047944929,0.004773391,0.050000001,0.182699997
0.542000,0.049910225,0.005144330,0.050000001,0.189699997
0.562000,0.051872876,0.005529017,0.050000001,0.196699997
0.582000,0.053832784,0.005927433,0.050000001,0.203699997
0.602000,0.055789854,0.006339558,0.050000001,0.210699996
0.622000,0.057743993,0.006765374,0.050000001,0.217699996
0.642000,0.059695102,0.007204857,0.050000001,0.224699996
0.662000,0.061643090,0.007657987,0.050000001,0.231699996
0.682000,0.063587852,0.008124743,0.050000001,0.238699996
0.702000,0.065529309,0.008605099,0.050000001,0.245699996
0.722000,0.067467354,0.009099034,0.050000001,0.252699996
0.742000,0.069401890,0.009606523,0.050000001,0.259699996
0.762000,0.071332827,0.010127542,0.050000001,0.266699995
0.782000,0.073260084,0.010662065,0.050000001,0.273699995
0.802000,0.075183533,0.011210063,0.050000001,0.280699995
0.822000,0.077103108,0.011771513,0.050000001,0.287699995
0.842000,0.079018705,0.012346388,0.050000001,0.294699995
0.862000,0.080930226,0.012934656,0.050000001,0.301699995
0.882000,0.082837589,0.013536290,0.050000001,0.308699995
0.902000,0.084740691,0.014151262,0.050000001,0.315699995
0.922000,0.086639442,0.014779540,0.050000001,0.322699995
0.942000,0.088533752,0.015421093,0.050000001,0.329699994
0.962000,0.090423517,0.016075894,0.050000001,0.336699994
0.982000,0.092308663,0.016743904,0.050000001,0.343699994
1.002000,0.094189085,0.017425092,0.050000001,0.350699994
1.022000,0.096064687,0.018119430,0.050000001,0.357699994
1.042000,0.097935379,0.018826878,0.050000001,0.364699994
1.062000,0.099801071,0.019547401,0.050000001,0.371699994
1.082000,0.101661682,0.020280967,0.050000001,0.378699994
1.102000,0.103517130,0.021027539,0.050000001,0.385699993
1.122000,0.105367281,0.021787079,0.050000001,0.392699993
1.142000,0.107212082,0.022559555,0.050000001,0.399699993
1.162000,0.109051421,0.023344925,0.050000001,0.406699993
1.182000,0.110885233,0.024143150,0.050000001,0.413699993
1.202000,0.112713397,0.024954194,0.050000001,0.420699993
1.222000,0.114535846,0.025778014,0.050000001,0.427699993
1.242000,0.116352484,0.026614571,0.050000001,0.434699993
